index,Order ID,Date,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-country,B2B
77212,407-6107834-3934737,05-09-22,Set,XXL,1,INR,833.0,MUMBAI,MAHARASHTRA,IN,False
77216,402-6046581-1683524,05-09-22,kurta,L,1,INR,698.0,HYDERABAD,TELANGANA,IN,False
77219,402-2124164-4122713,05-09-22,kurta,S,1,INR,301.0,RAYAGADA RAYAGADA DISTRICT,ODISHA,IN,False
77220,405-8960867-5165948,05-09-22,Top,3XL,1,INR,522.0,MUMBAI,MAHARASHTRA,IN,False
77226,406-9037618-6515523,05-09-22,Western Dress,S,1,INR,735.0,CHENNAI,TAMIL NADU,IN,False
77229,408-4488279-9506748,05-09-22,kurta,M,1,INR,0.0,FARIDABAD,HARYANA,IN,False
77230,407-0404669-7028364,05-09-22,kurta,M,1,INR,635.0,EAST DELHI,Delhi,IN,False
77235,408-5454913-8458766,05-09-22,kurta,L,1,INR,292.0,SECUNDERABAD,TELANGANA,IN,False
77236,406-2622138-8428313,05-09-22,kurta,S,1,INR,688.0,MUMBAI,MAHARASHTRA,IN,False
77237,402-7247606-9945956,05-09-22,Top,M,1,INR,553.0,NOIDA,UTTAR PRADESH,IN,False
77241,405-0814255-7075547,05-09-22,kurta,XL,1,INR,323.0,CHENNAI,TAMIL NADU,IN,False
77243,408-2551656-0457943,05-09-22,Set,XXL,1,INR,1164.0,MOHALI,PUNJAB,IN,False
77249,404-5123318-2151557,05-09-22,kurta,XXL,1,INR,544.0,PUNE,MAHARASHTRA,IN,False
77250,404-7280677-8843508,05-09-22,Set,M,1,INR,629.0,GHAZIABAD,UTTAR PRADESH,IN,False
77255,404-8371364-2417100,05-08-22,Set,L,1,INR,759.0,CHENNAI,TAMIL NADU,IN,False
77256,408-1064139-7316331,05-08-22,kurta,3XL,1,INR,477.0,CHENNAI,TAMIL NADU,IN,False
77257,171-0329545-1429955,05-08-22,Top,XL,1,INR,463.0,BENGALURU,KARNATAKA,IN,False
77261,407-8408466-7620317,05-08-22,kurta,L,1,INR,323.0,MADURAI,TAMIL NADU,IN,False
77277,406-6358763-4190741,05-08-22,Set,S,1,INR,1199.0,Bengaluru,KARNATAKA,IN,False
77280,408-9349107-5679520,05-08-22,Set,M,1,INR,1127.0,NEW TOWN,WEST BENGAL,IN,False
77284,171-2194188-7144326,05-08-22,Western Dress,XS,1,INR,725.0,THIRUVANANTHAPURAM,KERALA,IN,False
77286,404-8862572-2535539,05-08-22,Set,3XL,1,INR,759.0,MUMBAI,MAHARASHTRA,IN,False
77301,407-8358712-8637162,05-08-22,Western Dress,3XL,1,INR,842.0,VISAKHAPATNAM,ANDHRA PRADESH,IN,False
77304,171-9386258-5911533,05-08-22,Set,S,1,INR,573.0,KOLKATA,WEST BENGAL,IN,False
77314,405-0492920-9745912,05-08-22,kurta,3XL,1,INR,606.0,RANAGHAT,WEST BENGAL,IN,False
77319,403-7993408-9196320,05-08-22,Western Dress,XL,1,INR,735.0,HYDERABAD,TELANGANA,IN,False
77320,406-4679458-1179546,05-08-22,Set,XL,1,INR,1442.0,HAJIPUR,PUNJAB,IN,False
77322,408-6805130-7009931,05-08-22,Western Dress,L,1,INR,735.0,THRISSUR,KERALA,IN,False
77328,408-7344950-2300350,05-08-22,Set,L,1,INR,1164.0,Nagpur,MAHARASHTRA,IN,False
77335,405-6980391-5709950,05-08-22,Set,XL,1,INR,1125.0,HYDERABAD,TELANGANA,IN,False
77338,404-8472429-8830730,05-08-22,Set,M,1,INR,1319.0,FATWAH,BIHAR,IN,False
77342,407-8095674-0100359,05-08-22,kurta,XXL,1,INR,787.0,JABALPUR,MADHYA PRADESH,IN,False
77344,171-0602000-8113110,05-08-22,Set,XL,1,INR,958.0,MUMBAI,MAHARASHTRA,IN,False
77345,171-0602000-8113110,05-08-22,Set,XL,1,INR,969.0,MUMBAI,MAHARASHTRA,IN,False
77349,405-0312850-7902724,05-08-22,Set,S,1,INR,573.0,BENGALURU,KARNATAKA,IN,False
77353,402-5734431-4849133,05-08-22,Western Dress,3XL,1,INR,735.0,THANE,MAHARASHTRA,IN,False
77354,403-6665948-9649902,05-08-22,Set,XL,1,INR,543.0,PUNE,MAHARASHTRA,IN,False
77358,403-4387080-9597119,05-08-22,Set,L,1,INR,529.0,CHANDAULI,UTTAR PRADESH,IN,False
77359,402-9662293-0261901,05-08-22,kurta,L,1,INR,441.0,NEW DELHI,DELHI,IN,False
77361,404-1789834-6553134,05-08-22,Set,3XL,1,INR,1083.0,PANIPAT,HARYANA,IN,False
77369,403-3477080-3127542,05-08-22,Set,L,1,INR,845.0,JHANSI,UTTAR PRADESH,IN,False
77371,404-7199603-2662753,05-08-22,Set,XXL,1,INR,1125.0,BILASPUR,CHHATTISGARH,IN,False
77372,405-0148103-6397119,05-08-22,Set,M,1,INR,759.0,LUCKNOW,UTTAR PRADESH,IN,False
77377,407-5519530-8943502,05-08-22,kurta,XXL,1,INR,335.0,MEERUT,UTTAR PRADESH,IN,False
77386,406-1941265-3615508,05-08-22,Western Dress,3XL,1,INR,744.0,Pune,MAHARASHTRA,IN,False
77396,171-1493786-9655524,05-08-22,Top,3XL,1,INR,522.0,PIMPRI CHINCHWAD,MAHARASHTRA,IN,False
77402,404-9877649-2392344,05-08-22,kurta,3XL,1,INR,471.0,Pune,MAHARASHTRA,IN,False
77405,406-7581975-5202754,05-08-22,kurta,S,1,INR,436.0,TONK,RAJASTHAN,IN,False
77406,171-8733203-3515542,05-08-22,kurta,3XL,1,INR,397.0,KHOPOLI,MAHARASHTRA,IN,False
77414,407-4110952-5825903,05-08-22,kurta,3XL,1,INR,399.0,CHENNAI,TAMIL NADU,IN,False
77415,403-8884677-7547503,05-08-22,Western Dress,XL,1,INR,725.0,CHENNAI,TAMIL NADU,IN,False
77417,171-1865476-8277906,05-08-22,kurta,XXL,1,INR,292.0,PUNE,MAHARASHTRA,IN,False
77422,408-2098874-8097130,05-08-22,Western Dress,M,1,INR,735.0,PUNE,MAHARASHTRA,IN,False
77429,402-4142780-9383501,05-08-22,Set,XS,1,INR,1075.0,UDUPI,KARNATAKA,IN,False
77431,406-3360895-1639546,05-08-22,Set,XS,1,INR,2442.0,PUNE,MAHARASHTRA,IN,False
77432,405-2065226-8609112,05-08-22,kurta,XXL,3,INR,1248.0,PILICODE,KERALA,IN,False
77433,405-2065226-8609112,05-08-22,kurta,3XL,2,INR,832.0,PILICODE,KERALA,IN,False
77436,402-6562606-1616340,05-08-22,kurta,M,1,INR,467.0,BOKARO STEEL CITY,JHARKHAND,IN,False
77438,405-0557639-2595521,05-08-22,Set,XL,1,INR,647.0,NEW DELHI,DELHI,IN,False
77440,406-9215432-6746714,05-08-22,kurta,M,1,INR,397.0,"Bhandup (west), Mumbai - 400078",MAHARASHTRA,IN,False
77441,171-1779028-0413954,05-08-22,Western Dress,XL,1,INR,735.0,KOLKATA,WEST BENGAL,IN,True
77445,402-3743082-5029934,05-08-22,Set,3XL,1,INR,549.0,HYDERABAD,TELANGANA,IN,False
77446,406-3619534-9968313,05-08-22,Set,M,1,INR,685.0,NEW DELHI,DELHI,IN,False
77447,406-3619534-9968313,05-08-22,Set,M,1,INR,969.0,NEW DELHI,DELHI,IN,False
77450,405-5790520-0553126,05-08-22,Top,M,1,INR,487.0,NEW DELHI,DELHI,IN,False
77454,404-8737406-8047554,05-08-22,kurta,S,1,INR,597.0,JAIPUR,RAJASTHAN,IN,False
77456,171-0933828-6034759,05-08-22,kurta,L,1,INR,386.0,VASAI VIRAR,MAHARASHTRA,IN,False
77459,171-1222526-4203503,05-08-22,kurta,3XL,1,INR,387.0,CHAMBA,HIMACHAL PRADESH,IN,False
77464,171-9006108-7430716,05-08-22,Set,XL,1,INR,1442.0,THANE,MAHARASHTRA,IN,False
77465,405-0811956-8537162,05-08-22,kurta,M,1,INR,292.0,MORADABAD,UTTAR PRADESH,IN,False
77467,403-0028011-0932357,05-08-22,Set,XS,1,INR,1192.0,INDORE,MADHYA PRADESH,IN,False
77471,171-5802744-4140344,05-08-22,Set,M,1,INR,1319.0,Ongole,ANDHRA PRADESH,IN,False
77474,404-5747097-5074706,05-08-22,Set,XXL,1,INR,1125.0,ALWAR,RAJASTHAN,IN,False
77477,406-4181361-5502762,05-08-22,kurta,L,1,INR,292.0,VISAKHAPATNAM,ANDHRA PRADESH,IN,False
77483,408-0452041-3721933,05-08-22,kurta,3XL,1,INR,461.0,NEW DELHI,DELHI,IN,False
77484,408-0452041-3721933,05-08-22,Western Dress,3XL,1,INR,725.0,NEW DELHI,DELHI,IN,False
77485,408-0452041-3721933,05-08-22,kurta,3XL,1,INR,368.0,NEW DELHI,DELHI,IN,False
77488,171-6727911-2674712,05-08-22,Top,L,1,INR,588.0,BENGALURU,KARNATAKA,IN,False
77492,408-9623730-7787548,05-08-22,kurta,L,1,INR,782.0,TIRUPATI,ANDHRA PRADESH,IN,False
77499,403-1058337-2022742,05-08-22,Set,3XL,1,INR,441.0,NOIDA,UTTAR PRADESH,IN,False
77500,403-1058337-2022742,05-08-22,Set,3XL,1,INR,521.0,NOIDA,UTTAR PRADESH,IN,False
77503,406-8571830-2172329,05-08-22,Set,M,1,INR,1442.0,NAVI MUMBAI,MAHARASHTRA,IN,False
77504,402-3504498-8134716,05-08-22,Western Dress,L,1,INR,735.0,MUMBAI,MAHARASHTRA,IN,False
77505,402-7569760-9818712,05-08-22,Set,3XL,1,INR,581.0,ANAND,Gujarat,IN,False
77518,171-8408098-7224320,05-08-22,kurta,3XL,1,INR,307.0,PUNE,MAHARASHTRA,IN,False
77519,402-7724895-8048322,05-08-22,kurta,XL,1,INR,487.0,KHAPAT,Gujarat,IN,False
77526,402-4682733-5342700,05-08-22,kurta,M,1,INR,487.0,beed,MAHARASHTRA,IN,False
77531,405-4323227-3572306,05-08-22,Western Dress,S,1,INR,735.0,FARIDABAD,HARYANA,IN,False
77535,405-9664078-8413145,05-08-22,Western Dress,XS,1,INR,430.0,MUMBAI,MAHARASHTRA,IN,False
77536,405-9664078-8413145,05-08-22,Top,S,1,INR,387.0,MUMBAI,MAHARASHTRA,IN,False
77537,405-9664078-8413145,05-08-22,Top,S,1,INR,487.0,MUMBAI,MAHARASHTRA,IN,False
77539,408-7176029-1549119,05-08-22,Set,S,1,INR,1352.0,FAZILKA,PUNJAB,IN,False
77544,403-0811909-6346707,05-08-22,Western Dress,XL,1,INR,735.0,THRISSUR,KERALA,IN,False
77549,171-0985211-3014717,05-08-22,Western Dress,XXL,1,INR,842.0,BENGALURU,KARNATAKA,IN,False
77551,404-0081453-1196325,05-08-22,Set,XL,1,INR,543.0,HYDERABAD,TELANGANA,IN,False
77552,404-0081453-1196325,05-08-22,Set,M,1,INR,543.0,HYDERABAD,TELANGANA,IN,False
77556,406-3173728-8721949,05-08-22,Western Dress,XXL,1,INR,842.0,HYDERABAD,TELANGANA,IN,False
77561,403-0111177-9782729,05-08-22,Set,XL,1,INR,629.0,Navi Mumbai,MAHARASHTRA,IN,False
77577,407-3887492-3313122,05-08-22,kurta,XXL,1,INR,387.0,AHMEDABAD,Gujarat,IN,False
77578,407-3887492-3313122,05-08-22,kurta,XL,1,INR,292.0,AHMEDABAD,Gujarat,IN,False
77581,406-8990251-5653139,05-08-22,Top,XL,1,INR,507.0,GURGAON,HARYANA,IN,False
77582,408-0328128-5814774,05-08-22,Saree,Free,1,INR,554.0,JHANSI,UTTAR PRADESH,IN,False
77583,402-3497385-1489966,05-08-22,Western Dress,XS,1,INR,735.0,GWALIOR,MADHYA PRADESH,IN,False
77585,408-6475672-6080369,05-08-22,Top,XL,1,INR,507.0,KOLKATA,WEST BENGAL,IN,False
77586,403-4122170-8881144,05-08-22,kurta,L,1,INR,698.0,MUMBAI,MAHARASHTRA,IN,False
77590,406-5950918-5662748,05-08-22,Set,S,1,INR,845.0,KALYAN,MAHARASHTRA,IN,False
77591,406-2009045-3626709,05-08-22,kurta,XL,1,INR,308.0,INDORE,MADHYA PRADESH,IN,False
77593,402-8282454-7938761,05-08-22,Western Dress,L,1,INR,735.0,BENGALURU,KARNATAKA,IN,False
77595,405-2289983-3874766,05-08-22,Set,M,1,INR,1442.0,PUNE,MAHARASHTRA,IN,False
77596,403-2032027-4157944,05-08-22,Set,M,1,INR,643.0,EAST DELHI,DELHI,IN,False
77597,407-9806672-8461109,05-08-22,kurta,L,1,INR,292.0,PIMPRI CHINCHWAD,MAHARASHTRA,IN,False
77599,403-5505933-9275521,05-08-22,Set,XS,1,INR,666.0,Guwahati,ASSAM,IN,False
77603,406-3142951-7423569,05-08-22,kurta,XL,1,INR,292.0,HYDERABAD,TELANGANA,IN,False
77607,171-7132227-8854756,05-08-22,Western Dress,XXL,1,INR,786.0,BENGALURU,KARNATAKA,IN,False
77609,405-2646347-9809934,05-08-22,kurta,M,1,INR,431.0,TIRUPPUR,TAMIL NADU,IN,False
77610,406-6208759-7136354,05-08-22,Top,XL,1,INR,522.0,UDHAMPUR,JAMMU & KASHMIR,IN,False
77611,405-9167570-8528335,05-08-22,Set,XL,1,INR,558.0,HYDERABAD,TELANGANA,IN,False
77616,408-1784472-4289115,05-08-22,Western Dress,S,1,INR,735.0,KOLKATA,WEST BENGAL,IN,False
77623,404-6523049-3430703,05-08-22,Set,XL,1,INR,1088.0,BHARUCH,Gujarat,IN,False
77624,403-1068450-4891514,05-08-22,Set,XS,1,INR,979.0,CHENNAI,TAMIL NADU,IN,False
77628,404-6051528-0321104,05-08-22,kurta,XS,1,INR,458.0,MADURAI,TAMIL NADU,IN,False
77634,408-0398992-2545935,05-08-22,Set,L,1,INR,2442.0,KURNOOL,ANDHRA PRADESH,IN,False
77635,408-0398992-2545935,05-08-22,Set,L,1,INR,845.0,KURNOOL,ANDHRA PRADESH,IN,False
77638,403-4971786-2171534,05-08-22,Set,3XL,1,INR,1125.0,DEHRADUN,UTTARAKHAND,IN,True
77646,402-2332454-4049969,05-08-22,kurta,S,1,INR,468.0,NOIDA,UTTAR PRADESH,IN,False
77647,402-3159886-9655546,05-08-22,Western Dress,XXL,1,INR,735.0,"CHITTETHUKARA, KAKKANAD,COCHIN",KERALA,IN,False
77648,407-3283122-7381968,05-08-22,Western Dress,L,1,INR,899.0,MANGALURU,KARNATAKA,IN,False
77654,403-5310131-2731552,05-08-22,Top,XS,1,INR,573.0,MUMBAI,MAHARASHTRA,IN,False
77656,408-9662245-2390741,05-08-22,Top,M,1,INR,487.0,NEW DELHI,DELHI,IN,False
77663,408-0127559-6429941,05-08-22,kurta,L,1,INR,0.0,KOLKATA,WEST BENGAL,IN,False
77665,407-1446751-0239543,05-08-22,Western Dress,XL,1,INR,735.0,BENGALURU,KARNATAKA,IN,False
77666,403-7123388-7810708,05-08-22,kurta,M,1,INR,324.0,CHENNAI,TAMIL NADU,IN,False
77669,408-7503633-2813952,05-08-22,Western Dress,XXL,1,INR,735.0,Bengaluru,KARNATAKA,IN,False
77673,406-7253239-9343554,05-08-22,Set,3XL,1,INR,573.0,Virar West,MAHARASHTRA,IN,False
77675,403-1573134-9762719,05-08-22,Western Dress,L,1,INR,735.0,VARANASI,UTTAR PRADESH,IN,False
77678,405-6625007-3565100,05-08-22,Set,XL,1,INR,1442.0,NASHIK,MAHARASHTRA,IN,False
77680,403-2453103-5093937,05-08-22,kurta,L,1,INR,292.0,SIOLIM,GOA,IN,False
77681,171-5607063-2472346,05-08-22,Top,M,1,INR,512.0,GUWAHATI,ASSAM,IN,False
77686,171-5783674-9419522,05-08-22,Set,M,1,INR,1319.0,GHAZIABAD,UTTAR PRADESH,IN,False
77691,402-3589690-7045909,05-08-22,kurta,XL,1,INR,405.0,THANE,MAHARASHTRA,IN,False
77692,405-4483004-7911509,05-08-22,kurta,L,1,INR,441.0,JAMSHEDPUR,JHARKHAND,IN,False
77698,404-4467688-6760339,05-08-22,Top,M,1,INR,360.0,MUMBAI,MAHARASHTRA,IN,False
77709,407-2162761-5327568,05-08-22,Set,3XL,1,INR,1008.0,PORT BLAIR,ANDAMAN & NICOBAR ,IN,False
77710,407-9074827-9977166,05-08-22,Set,M,1,INR,1442.0,NOIDA,UTTAR PRADESH,IN,False
77713,171-2583804-6615524,05-08-22,kurta,L,1,INR,507.0,BENGALURU,KARNATAKA,IN,False
77714,171-2583804-6615524,05-08-22,kurta,L,1,INR,356.0,BENGALURU,KARNATAKA,IN,False
77717,404-2648084-3355560,05-08-22,Set,L,1,INR,529.0,SAHARANPUR,UTTAR PRADESH,IN,False
77719,407-4049206-3273125,05-08-22,Western Dress,XXL,1,INR,842.0,SALEM,TAMIL NADU,IN,False
77720,408-9085608-2184332,05-08-22,Western Dress,M,1,INR,0.0,BIKANER,RAJASTHAN,IN,False
77721,407-1377195-0946756,05-08-22,kurta,3XL,1,INR,386.0,BENGALURU,KARNATAKA,IN,False
77727,402-4632602-4666712,05-08-22,Top,S,1,INR,498.0,PONDA,GOA,IN,False
77728,171-9108913-4129952,05-08-22,Set,3XL,1,INR,1036.0,CHENNAI,TAMIL NADU,IN,False
77733,405-2612953-8330757,05-08-22,kurta,XS,1,INR,292.0,NASHIK,MAHARASHTRA,IN,False
77734,408-3695407-2992302,05-08-22,Set,S,1,INR,0.0,NEW DELHI,DELHI,IN,False
77735,402-8005439-9195550,05-08-22,Top,XXL,1,INR,498.0,MUMBAI,MAHARASHTRA,IN,True
77740,406-1689157-5524329,05-08-22,Set,M,1,INR,774.0,SAGAR,MADHYA PRADESH,IN,False
77746,171-6524025-8741914,05-08-22,Set,XL,1,INR,581.0,DOHAD,Gujarat,IN,False
77749,406-6416922-3963508,05-08-22,Set,3XL,1,INR,1319.0,NOIDA,UTTAR PRADESH,IN,False
77752,408-8963585-3691560,05-08-22,kurta,XL,1,INR,568.0,KELAMANGALAM,TAMIL NADU,IN,False
77753,402-4296402-5130710,05-08-22,Western Dress,M,1,INR,735.0,ELURU,ANDHRA PRADESH,IN,False
77754,408-3575924-6059531,05-08-22,kurta,M,1,INR,688.0,TIRUPATI,ANDHRA PRADESH,IN,False
77756,408-1751950-3451562,05-08-22,Western Dress,M,1,INR,0.0,GURUGRAM,HARYANA,IN,False
77758,404-0955853-2193104,05-08-22,Set,XXL,1,INR,824.0,pathankot,PUNJAB,IN,False
77762,403-9096578-0251546,05-08-22,Western Dress,M,1,INR,735.0,Pune,MAHARASHTRA,IN,False
77763,408-9250951-5942725,05-08-22,Set,L,1,INR,1333.0,BERHAMPUR,ODISHA,IN,False
77765,407-8438218-8183509,05-08-22,kurta,S,1,INR,292.0,BENGALURU,KARNATAKA,IN,False
77771,408-2003235-6037132,05-08-22,Set,M,1,INR,0.0,PUNE,MAHARASHTRA,IN,False
77772,408-5294023-9333927,05-08-22,kurta,XL,1,INR,0.0,NEW DELHI,DELHI,IN,False
77783,406-7896438-9384306,05-08-22,kurta,S,1,INR,405.0,CHANDIGARH,CHANDIGARH,IN,False
77786,406-6590992-3202751,05-08-22,kurta,L,1,INR,292.0,MANGRULPIR,MAHARASHTRA,IN,False
77787,405-0382448-4850740,05-08-22,kurta,XL,1,INR,607.0,GHAZIABAD,UTTAR PRADESH,IN,False
77789,407-1517876-6147551,05-08-22,Set,M,1,INR,1442.0,Ghaziabad,UTTAR PRADESH,IN,False
77792,171-2802534-9962701,05-08-22,Western Dress,M,1,INR,842.0,GREATER NOIDA,UTTAR PRADESH,IN,False
77803,405-7085471-2086756,05-08-22,Set,L,1,INR,591.0,BALLY,WEST BENGAL,IN,False
77806,171-8219382-0881924,05-08-22,kurta,L,1,INR,458.0,Siliguri,WEST BENGAL,IN,False
77810,406-6810582-3717110,05-08-22,Set,M,1,INR,1442.0,NAVI MUMBAI,MAHARASHTRA,IN,False
77821,408-0919245-6297142,05-08-22,kurta,XXL,1,INR,292.0,AHMEDABAD,Gujarat,IN,False
77822,171-6372637-2526758,05-08-22,Top,XXL,1,INR,360.0,IMPHAL,MANIPUR,IN,False
77826,405-6495448-6510753,05-08-22,Top,XL,1,INR,498.0,HYDERABAD,TELANGANA,IN,False
77829,402-0345525-1913930,05-08-22,kurta,3XL,1,INR,499.0,NAVI MUMBAI,MAHARASHTRA,IN,False
77836,405-8332251-9555520,05-08-22,Set,M,1,INR,1442.0,NOIDA,UTTAR PRADESH,IN,True
77849,402-0355728-2259541,05-08-22,kurta,XL,1,INR,416.0,VADODARA,Gujarat,IN,False
77850,404-5201530-5096355,05-08-22,Set,3XL,1,INR,969.0,FARIDABAD,HARYANA,IN,False
77853,403-6622724-8346746,05-08-22,kurta,XXL,1,INR,292.0,MURTAJAPUR,MAHARASHTRA,IN,False
77856,407-9573933-3787547,05-08-22,Set,XL,1,INR,1442.0,LUCKNOW,UTTAR PRADESH,IN,False
77857,404-5852089-3501138,05-08-22,Set,3XL,1,INR,1287.0,AHMEDABAD,Gujarat,IN,False
77865,408-3664077-5741910,05-08-22,kurta,XL,1,INR,441.0,HYDERABAD,TELANGANA,IN,False
77866,407-0407287-6939551,05-08-22,kurta,XXL,1,INR,461.0,KOHIMA,NAGALAND,IN,False
77878,403-8130207-5628350,05-08-22,Bottom,L,1,INR,360.0,SIBSAGAR,ASSAM,IN,False
77883,405-3352455-7462729,05-08-22,kurta,XL,1,INR,607.0,Azamgarh,UTTAR PRADESH,IN,False
77884,403-2746996-3844359,05-08-22,kurta,M,1,INR,688.0,HYDERABAD,TELANGANA,IN,False
77886,408-8154275-9383546,05-08-22,Western Dress,XS,1,INR,832.0,PUNE,MAHARASHTRA,IN,False
77890,407-6661171-8241114,05-08-22,Western Dress,L,1,INR,461.0,CHENNAI,TAMIL NADU,IN,False
77897,406-8417798-5008349,05-08-22,Top,XL,1,INR,328.0,Kochi,KERALA,IN,False
77900,406-4743521-5929938,05-08-22,Set,XL,1,INR,629.0,NEW DELHI,DELHI,IN,False
77901,171-2837732-0909167,05-08-22,kurta,L,1,INR,292.0,Allahabad,UTTAR PRADESH,IN,False
77910,404-7802738-5059532,05-08-22,kurta,XL,1,INR,725.0,ALIGARH,UTTAR PRADESH,IN,False
77914,403-9182223-9964323,05-08-22,kurta,L,1,INR,416.0,THANE,MAHARASHTRA,IN,False
77921,407-3810970-0782747,05-08-22,kurta,M,1,INR,336.0,CHENNAI,TAMIL NADU,IN,False
77924,171-4420375-5827551,05-08-22,kurta,M,1,INR,292.0,RAJAPALAYAM VIRUDHUNAGAR DISTRICT,TAMIL NADU,IN,True
77933,406-7543121-9245918,05-08-22,kurta,XL,1,INR,468.0,Mumbai,MAHARASHTRA,IN,False
77939,171-9748434-2989117,05-08-22,Set,XL,1,INR,573.0,CHANDIGARH,CHANDIGARH,IN,False
77943,403-0353384-7924360,05-08-22,Set,M,1,INR,1319.0,VASAI VIRAR,MAHARASHTRA,IN,False
77944,406-5732505-2473923,05-08-22,Set,L,1,INR,666.0,HYDERABAD,TELANGANA,IN,False
77947,402-4880486-9676321,05-08-22,kurta,L,1,INR,387.0,hyderabad,TELANGANA,IN,False
77949,403-2095786-1646754,05-08-22,Set,3XL,1,INR,581.0,GANDHINAGAR,Gujarat,IN,False
77950,403-2095786-1646754,05-08-22,Western Dress,L,1,INR,735.0,GANDHINAGAR,Gujarat,IN,False
77952,402-7429918-8555514,05-08-22,Set,XL,1,INR,629.0,NAVI MUMBAI,MAHARASHTRA,IN,False
77956,403-3782096-9052349,05-08-22,Set,L,1,INR,1221.0,AMBARNATH,MAHARASHTRA,IN,False
77958,407-6378249-9341122,05-08-22,Set,XL,1,INR,1287.0,NEW DELHI,DELHI,IN,False
77960,408-3373942-8537960,05-08-22,Western Dress,M,1,INR,735.0,BHUBANESWAR,ODISHA,IN,False
77961,171-9228782-5960315,05-08-22,Set,XL,1,INR,1164.0,THANE,MAHARASHTRA,IN,False
77963,171-2755272-2807566,05-08-22,Set,XS,1,INR,835.0,GURUGRAM,HARYANA,IN,False
77966,407-6328125-4170745,05-08-22,Western Dress,XL,1,INR,842.0,PUNE,MAHARASHTRA,IN,False
77967,402-8224651-0965913,05-08-22,Western Dress,M,1,INR,735.0,CHIPLUN,MAHARASHTRA,IN,False
77968,403-8751192-3620347,05-08-22,Western Dress,3XL,1,INR,725.0,THIRUVANANTHAPURAM,KERALA,IN,False
77969,171-1155361-0810722,05-08-22,kurta,XS,1,INR,469.0,CHENNAI,TAMIL NADU,IN,False
77975,408-0343457-8432365,05-08-22,Western Dress,XL,1,INR,899.0,GHAZIABAD,UTTAR PRADESH,IN,False
77976,402-6170932-4560351,05-08-22,Western Dress,M,1,INR,735.0,HYDERABAD,TELANGANA,IN,False
77981,402-2999764-8895500,05-08-22,kurta,L,1,INR,385.0,PUNE,MAHARASHTRA,IN,False
77984,171-7618983-7975548,05-08-22,Set,XS,1,INR,1036.0,NEW DELHI,DELHI,IN,False
77986,406-5588061-5485967,05-08-22,Set,M,1,INR,643.0,BENGALURU,KARNATAKA,IN,False
77991,402-4369504-2493125,05-08-22,Set,XL,1,INR,969.0,Jalgaon,MAHARASHTRA,IN,False
77992,405-2375931-7463512,05-08-22,Set,M,1,INR,759.0,MUMBAI,MAHARASHTRA,IN,False
77994,403-7715289-2947514,05-08-22,Set,XL,1,INR,1112.0,JAMMU,JAMMU & KASHMIR,IN,False
77995,402-8470609-7153944,05-08-22,Set,S,1,INR,1297.0,Shimla,HIMACHAL PRADESH,IN,False
77999,405-1596365-6161967,05-08-22,Western Dress,S,1,INR,735.0,KALIMPONG,WEST BENGAL,IN,False
78008,405-9189060-1531534,05-08-22,Set,3XL,1,INR,1325.0,Holehonnur,KARNATAKA,IN,False
78014,403-8686952-4861107,05-08-22,Western Dress,XS,1,INR,899.0,BETUL,MADHYA PRADESH,IN,False
78019,408-7672099-2437915,05-08-22,Set,XS,1,INR,1036.0,DAMANJODI,ODISHA,IN,False
78024,402-1121472-5627527,05-08-22,kurta,M,1,INR,357.0,SANTOKHGARH,HIMACHAL PRADESH,IN,False
78025,402-1121472-5627527,05-08-22,kurta,M,1,INR,292.0,SANTOKHGARH,HIMACHAL PRADESH,IN,False
78028,406-2407496-4707566,05-08-22,kurta,XXL,1,INR,387.0,Mapusa,GOA,IN,False
78029,407-5055748-4225120,05-08-22,kurta,3XL,1,INR,292.0,GHIRAUR,UTTAR PRADESH,IN,False
78033,406-5787665-9881139,05-08-22,Western Dress,S,1,INR,735.0,KOLHAPUR,MAHARASHTRA,IN,False
78037,406-0446291-5426752,05-08-22,Set,3XL,1,INR,969.0,HYDERABAD,TELANGANA,IN,False
78038,406-9498675-7793125,05-08-22,kurta,L,1,INR,549.0,MANAKONDUR,TELANGANA,IN,False
78040,402-5482246-1238769,05-08-22,Set,M,1,INR,1008.0,NAHAN,HIMACHAL PRADESH,IN,False
78042,405-2489021-8596325,05-08-22,kurta,L,1,INR,636.0,BENGALURU,KARNATAKA,IN,False
78049,404-5872319-9631555,05-08-22,Set,XL,1,INR,774.0,NEW DELHI,DELHI,IN,False
78052,403-3775492-7605962,05-08-22,Set,XS,1,INR,633.0,PIMPRI CHINCHWAD,MAHARASHTRA,IN,False
78053,402-9514134-6057951,05-08-22,Western Dress,L,1,INR,899.0,SOLAPUR,MAHARASHTRA,IN,False
78054,407-4485633-0397934,05-08-22,Western Dress,XL,1,INR,735.0,Ambala,HARYANA,IN,False
78055,404-6503138-9273903,05-08-22,kurta,XL,1,INR,416.0,NEW DELHI,DELHI,IN,False
78056,404-6503138-9273903,05-08-22,Set,XL,1,INR,762.0,NEW DELHI,DELHI,IN,False
78058,403-3949815-9175557,05-08-22,kurta,3XL,1,INR,345.0,BHILAI,CHHATTISGARH,IN,False
78059,405-6828072-1542702,05-08-22,Set,S,1,INR,622.0,BAGALKOT,KARNATAKA,IN,False
78069,408-4511015-0637163,05-08-22,kurta,3XL,1,INR,0.0,KANPUR,UTTAR PRADESH,IN,False
